order_id,customer_id,order_date,total_amount,status,region,payment_method
3226,4208,3/6/2023,601.45,Completed,Central,Apple Pay
3227,2160,5/27/2023,8646.86,Completed,West,Debit Card
3228,5825,12/22/2023,1820.65,Completed,North,PayPal
3229,7225,6/18/2023,1063.32,Completed,West,Apple Pay
3230,610,7/24/2023,748.08,Completed,North,PayPal
3231,5208,4/26/2023,1128.91,Completed,North,PayPal
3232,7829,9/24/2023,878.1,Completed,West,Credit Card
3233,8322,4/16/2023,30.63,Completed,North,Debit Card
3234,8759,11/17/2023,485.89,Completed,West,Debit Card
3235,7678,3/11/2023,1749.53,Cancelled,East,Credit Card
3236,1054,3/14/2023,986.67,Completed,North,PayPal
3237,3835,12/10/2023,3012.22,Completed,North,Apple Pay
3238,4234,11/3/2023,3809.56,Completed,South,Credit Card
3239,6322,11/11/2023,990.66,Completed,West,PayPal
3240,7359,6/5/2023,96.07,Completed,East,PayPal
3241,8832,1/5/2023,323.68,Completed,North,Credit Card
3242,3259,12/25/2023,213.3,Completed,West,Debit Card
3243,4710,12/4/2023,3108.81,Completed,North,Apple Pay
3244,8173,12/26/2023,889.78,Completed,Central,Apple Pay
3245,9498,12/22/2023,193.6,Completed,Central,Credit Card
3246,6315,7/28/2023,152.53,Completed,West,PayPal
3247,8998,3/10/2023,553.5,Completed,West,Debit Card
3248,3267,7/17/2023,296.31,Returned,South,Debit Card
3249,863,12/17/2023,3868.45,Cancelled,North,PayPal
3250,3102,3/7/2023,2991.16,Completed,South,Debit Card
3251,6699,2/8/2023,2171.17,Completed,East,Apple Pay
3252,4713,12/2/2023,360.28,Completed,South,Apple Pay
3253,1201,6/2/2023,832.01,Completed,East,PayPal
3254,4569,11/2/2023,591.58,Completed,South,Debit Card
3255,169,2/28/2023,1129.1,Completed,Unknown,Apple Pay
3256,5837,3/20/2023,265.95,Completed,South,PayPal
3257,4856,6/15/2023,1990.38,Completed,South,Apple Pay
3258,5177,12/19/2023,295.79,Completed,East,Apple Pay
3259,581,12/29/2023,265.95,Completed,West,PayPal
3260,42,3/24/2023,412.02,Completed,West,Debit Card
3261,4492,2/9/2023,2067.4,Completed,East,Debit Card
3262,2523,7/16/2023,3328.5,Completed,East,Debit Card
3263,9009,5/24/2023,1185.27,Completed,East,Debit Card
3264,3513,7/29/2023,861.87,Completed,East,Debit Card
3265,1921,5/3/2023,2881.98,Completed,South,Debit Card
3266,9732,11/28/2023,250.59,Completed,East,Debit Card
3267,7155,10/26/2023,998.96,Completed,West,PayPal
3268,5289,1/22/2023,325.76,Completed,West,PayPal
3269,4419,9/16/2023,1153.5,Completed,West,Credit Card
3270,5246,12/14/2023,3104.26,Completed,Unknown,Apple Pay
3271,4847,3/26/2023,851.74,Completed,North,PayPal
3272,2627,12/23/2023,2312.54,Completed,East,Credit Card
3273,4110,10/4/2023,803.38,Completed,North,Debit Card
3274,9923,5/26/2023,954.37,Completed,North,Apple Pay
3275,4208,5/14/2023,1717.35,Completed,Central,PayPal
3276,5635,11/12/2023,1220.28,Completed,West,Credit Card
3277,8741,12/7/2023,928.58,Completed,West,Debit Card
3278,253,8/5/2023,276.75,Completed,East,Credit Card
3279,7875,1/7/2023,1786.37,Completed,North,Apple Pay
3280,8099,8/30/2023,204.06,Completed,Central,Debit Card
3281,6232,12/30/2023,1883.33,Completed,East,PayPal
3282,9281,11/30/2023,2674.63,Completed,North,Debit Card
3283,3520,7/14/2023,1077.95,Completed,South,Apple Pay
3284,8260,10/7/2023,3440.85,Completed,South,Apple Pay
3285,5188,6/1/2023,183.34,Completed,North,Apple Pay
3286,5862,5/4/2023,142.43,Completed,East,PayPal
3287,954,1/1/2023,1725.27,Completed,West,Credit Card
3288,8691,12/8/2023,2086.72,Returned,Central,Apple Pay
3289,3123,11/13/2023,904.97,Completed,South,Credit Card
3290,8445,11/7/2023,1696.03,Completed,Central,Credit Card
3291,7286,3/12/2023,225.98,Completed,South,Credit Card
3292,498,6/19/2023,587.97,Completed,North,Credit Card
3293,1059,9/14/2023,2081.24,Completed,South,PayPal
3294,9630,10/20/2023,980.48,Completed,West,Apple Pay
3295,8464,5/2/2023,3292.73,Cancelled,Central,PayPal
3296,2319,3/28/2023,470.26,Completed,East,PayPal
3297,1926,1/17/2023,2758.47,Completed,West,Apple Pay
3298,2411,3/14/2023,2955.17,Cancelled,Central,Debit Card
3299,4829,4/29/2023,867.36,Completed,Central,PayPal
3300,3692,4/8/2023,927.33,Completed,Central,Debit Card
3301,5504,11/28/2023,627.3,Completed,North,Debit Card
3302,516,8/3/2023,2307,Completed,North,Credit Card
3303,461,6/20/2023,3631.99,Completed,Central,PayPal
3304,1265,10/12/2023,1629.76,Completed,Central,PayPal
3305,2422,4/12/2023,3365.54,Completed,East,Credit Card
3306,9197,2/15/2023,2662.19,Completed,East,Apple Pay
3307,4783,12/19/2023,1267.28,Completed,West,PayPal
3308,7352,11/11/2023,2930.53,Completed,South,PayPal
3309,2132,1/4/2023,1262.36,Completed,West,Apple Pay
3310,8657,12/7/2023,228.45,Completed,Central,PayPal
3311,4321,8/8/2023,1249.64,Completed,South,Debit Card
3312,9522,4/25/2023,439.45,Completed,North,PayPal
3313,2841,3/19/2023,1647.27,Completed,South,PayPal
3314,7307,3/9/2023,2281.16,Completed,North,Apple Pay
3315,8183,5/9/2023,798.99,Completed,West,Credit Card
3316,7688,2/20/2023,1146.95,Completed,South,Apple Pay
3317,5692,7/28/2023,325.76,Completed,Central,PayPal
3318,3252,2/10/2023,3188.65,Completed,North,Credit Card
3319,8046,10/26/2023,657.03,Completed,South,Credit Card
3320,8286,7/23/2023,1179.04,Completed,West,Debit Card
3321,3891,1/26/2023,4414.47,Completed,North,Credit Card
3322,6125,6/4/2023,2254.46,Completed,South,Debit Card
3323,6309,4/6/2023,1263.69,Completed,Central,Credit Card
3324,4042,2/8/2023,1432.69,Completed,East,Credit Card
3325,2198,9/30/2023,1011.06,Completed,North,Debit Card
3326,1045,11/14/2023,323.68,Completed,West,Debit Card
3327,2107,8/12/2023,318.74,Completed,East,PayPal
3328,431,4/8/2023,517.32,Completed,West,Credit Card
3329,5451,10/15/2023,1872.99,Completed,North,PayPal
3330,9706,1/20/2023,402.39,Completed,North,Apple Pay
3331,1441,11/16/2023,1612.58,Completed,East,PayPal
3332,584,8/25/2023,1165.12,Completed,South,Credit Card
3333,4278,9/12/2023,366.68,Completed,East,Apple Pay
3334,3236,5/8/2023,312.74,Completed,South,Debit Card
3335,2292,10/23/2023,323.68,Completed,West,Apple Pay
3336,7621,9/24/2023,1153.15,Completed,North,PayPal
3337,2136,12/7/2023,423.91,Completed,South,Credit Card
3338,6833,1/16/2023,1146.95,Completed,West,PayPal
3339,2094,7/20/2023,228.45,Completed,South,Credit Card
3340,1954,8/28/2023,1231.17,Completed,West,Debit Card
3341,2583,11/28/2023,1071.23,Completed,Central,Credit Card
3342,3397,7/5/2023,352.84,Completed,East,Debit Card
3343,3896,7/19/2023,444.23,Returned,North,PayPal
3344,6526,1/20/2023,1252.29,Completed,East,Apple Pay
3345,1263,4/6/2023,2014.38,Completed,East,Credit Card
3346,9865,12/29/2023,4565.09,Completed,Central,Debit Card
3347,5511,4/24/2023,705.39,Returned,North,Apple Pay
3348,4252,12/16/2023,2807.1,Completed,East,Debit Card
3349,4298,10/21/2023,96.07,Completed,North,Credit Card
3350,2074,5/17/2023,528.79,Completed,North,Debit Card
3351,347,4/11/2023,1176.57,Completed,West,PayPal
3352,5495,1/9/2023,242.5,Completed,North,PayPal
3353,476,9/25/2023,3120.27,Completed,West,Apple Pay
3354,5073,12/18/2023,290.79,Completed,South,Debit Card
3355,6233,11/16/2023,260.61,Completed,North,Debit Card
3356,6733,8/8/2023,716.89,Completed,East,Debit Card
3357,6046,11/21/2023,768.39,Completed,Central,Apple Pay
3358,768,11/14/2023,406.76,Completed,East,Credit Card
3359,1556,10/27/2023,1215.89,Completed,Central,Debit Card
3360,3573,8/20/2023,3457.61,Completed,Central,Apple Pay
3361,297,12/15/2023,325.76,Completed,East,Credit Card
3362,7569,11/12/2023,507.96,Completed,East,PayPal
3363,8541,11/6/2023,1356.25,Completed,North,Credit Card
3364,7235,5/28/2023,564.26,Completed,Central,PayPal
3365,18,12/8/2023,2399.9,Completed,West,Credit Card
3366,1648,8/3/2023,3132.09,Completed,South,Apple Pay
3367,1744,2/2/2023,2053.64,Completed,West,Credit Card
3368,4121,7/7/2023,151.46,Completed,South,PayPal
3369,5687,12/23/2023,2820.72,Completed,North,Credit Card
3370,4896,8/26/2023,1624.59,Completed,West,Credit Card
3371,7388,12/24/2023,4570.87,Completed,East,Debit Card
3372,2674,12/6/2023,468.13,Completed,Unknown,Debit Card
3373,9749,4/5/2023,1468.07,Completed,West,Debit Card
3374,3483,10/27/2023,1190.01,Returned,West,PayPal
3375,4538,1/16/2023,943.48,Completed,North,Apple Pay
3376,5124,12/3/2023,256.68,Completed,West,Debit Card
3377,7914,9/5/2023,1263.82,Completed,East,Credit Card
3378,7968,10/14/2023,901.51,Completed,North,Debit Card
3379,3714,2/6/2023,284.73,Cancelled,South,Apple Pay
3380,5251,10/15/2023,781.07,Completed,Central,Debit Card
3381,7395,9/22/2023,3255.06,Completed,Central,Credit Card
3382,954,5/6/2023,2403.41,Completed,West,Debit Card
3383,3006,10/20/2023,1854.98,Completed,West,Apple Pay
3384,4786,7/30/2023,698,Completed,Central,Credit Card
3385,8730,8/2/2023,486.42,Completed,East,Apple Pay
3386,1047,3/13/2023,364.61,Cancelled,North,PayPal
3387,3406,1/26/2023,651.52,Completed,Central,Debit Card
3388,5206,11/11/2023,1512.73,Completed,West,Credit Card
3389,678,4/26/2023,1796.94,Completed,Central,PayPal
3390,4328,10/26/2023,776.21,Completed,South,Apple Pay
3391,7197,2/17/2023,1306.74,Completed,West,Credit Card
3392,4367,9/14/2023,758.08,Completed,West,PayPal
3393,8728,4/6/2023,1553.05,Completed,Central,PayPal
3394,4090,6/17/2023,1925.76,Completed,West,PayPal
3395,2830,12/29/2023,1443.41,Completed,Central,Credit Card
3396,6766,1/8/2023,1802.19,Completed,East,PayPal
3397,4603,12/28/2023,1320.15,Completed,Unknown,Apple Pay
3398,4299,11/21/2023,2254.14,Completed,West,PayPal
3399,3400,10/2/2023,296.31,Completed,North,Credit Card
3400,9731,9/21/2023,760.2,Completed,South,Apple Pay
3401,5458,12/26/2023,471.55,Completed,West,Credit Card
3402,5654,8/23/2023,2731.92,Completed,Central,Credit Card
3403,4788,7/23/2023,595.7,Completed,South,Credit Card
3404,7255,3/16/2023,1041.67,Completed,North,Apple Pay
3405,3250,11/8/2023,2139.91,Completed,West,Debit Card
3406,946,10/29/2023,414.6,Completed,North,PayPal
3407,3601,7/23/2023,1786.37,Completed,South,Debit Card
3408,8498,11/18/2023,193.6,Returned,South,Debit Card
3409,9069,3/9/2023,965.83,Completed,West,Credit Card
3410,822,6/4/2023,806.03,Completed,East,Credit Card
3411,7210,3/1/2023,235.13,Completed,West,Credit Card
3412,44,2/7/2023,367.55,Completed,Central,Credit Card
3413,2624,2/6/2023,4760.78,Completed,West,Apple Pay
3414,2219,11/14/2023,2877.54,Completed,South,Debit Card
3415,4379,10/21/2023,189.69,Completed,East,Apple Pay
3416,220,4/13/2023,439.45,Completed,Central,Apple Pay
3417,1617,11/13/2023,2648.51,Completed,West,Apple Pay
3418,5169,11/11/2023,968.37,Completed,East,Debit Card
3419,1482,6/30/2023,1023.58,Completed,South,Apple Pay
3420,720,3/29/2023,228.45,Completed,South,Credit Card
3421,8005,6/20/2023,1144.41,Completed,Central,PayPal
3422,7807,6/2/2023,318.02,Completed,South,Debit Card
3423,2301,7/28/2023,480.81,Completed,East,Apple Pay
3424,13,10/28/2023,2220.21,Completed,East,Apple Pay
3425,7882,10/27/2023,753.32,Completed,North,Apple Pay
3426,9442,10/11/2023,1041.86,Completed,North,Credit Card
3427,6950,5/30/2023,3609.65,Completed,South,Apple Pay
3428,426,5/5/2023,949.36,Completed,West,PayPal
3429,8695,11/12/2023,2300.67,Completed,North,Debit Card
3430,2924,8/12/2023,3123.85,Completed,South,Credit Card
3431,5992,8/24/2023,3653.84,Completed,Central,PayPal
3432,4808,10/12/2023,2094.07,Completed,Unknown,Debit Card
3433,9956,6/26/2023,884.41,Completed,West,Credit Card
3434,24,8/26/2023,239.64,Completed,North,PayPal
3435,4031,5/28/2023,1151.87,Completed,South,Credit Card
3436,875,7/21/2023,361.97,Completed,South,Debit Card
3437,4105,2/19/2023,2899.98,Completed,South,Apple Pay
3438,1654,8/31/2023,748.01,Completed,West,Apple Pay
3439,3234,1/3/2023,2381.98,Completed,West,Apple Pay
3440,4642,3/8/2023,1128.91,Completed,South,PayPal
3441,315,10/26/2023,2296.65,Completed,West,Debit Card
3442,168,10/15/2023,1591.44,Completed,West,Apple Pay
3443,8234,11/24/2023,2379.81,Completed,East,Debit Card
3444,7681,9/20/2023,827.1,Completed,West,PayPal
3445,4810,9/9/2023,1780.48,Cancelled,West,Credit Card
3446,3093,8/4/2023,1490.74,Completed,Central,Apple Pay
3447,2118,9/14/2023,151.46,Completed,East,Debit Card
3448,1227,11/28/2023,157.92,Completed,Central,Credit Card
3449,1117,10/26/2023,260.61,Completed,West,PayPal
3450,7339,11/16/2023,280.61,Completed,West,Apple Pay
3451,3858,8/4/2023,29817.33,Completed,North,Apple Pay
3452,7493,7/17/2023,2325.73,Completed,East,Credit Card
3453,2798,1/31/2023,826.1,Completed,Central,PayPal
3454,2468,10/2/2023,1777.24,Completed,North,Apple Pay
3455,3439,1/20/2023,1557.72,Completed,Central,Debit Card
3456,3748,9/20/2023,3820.69,Completed,West,Apple Pay
3457,4745,4/1/2023,2004.37,Completed,Central,Credit Card
3458,5162,5/2/2023,958.2,Completed,Central,PayPal
3459,23,8/25/2023,1146.85,Completed,Central,Apple Pay
3460,4502,10/18/2023,2152.09,Completed,West,Credit Card
3461,5391,3/14/2023,1461.34,Completed,North,PayPal
3462,5612,8/3/2023,816.7,Completed,North,PayPal
3463,9178,11/9/2023,1793.72,Completed,South,Credit Card
3464,2219,3/4/2023,632.91,Completed,South,Debit Card
3465,9904,3/5/2023,377.58,Completed,South,Credit Card
3466,7520,3/16/2023,744.5,Completed,East,Debit Card
3467,1952,10/1/2023,1102.88,Completed,North,Apple Pay
3468,7235,9/21/2023,1214.91,Completed,Central,Credit Card
3469,7863,7/3/2023,898.06,Completed,Central,Debit Card
3470,1583,3/20/2023,1072.43,Completed,West,Debit Card
3471,1402,5/5/2023,772.53,Returned,East,Credit Card
3472,4125,11/28/2023,152.53,Completed,South,PayPal
3473,4344,9/26/2023,1374.61,Completed,Central,Debit Card
3474,6740,4/28/2023,2121.66,Completed,North,Debit Card
3475,5126,11/16/2023,1128.91,Completed,East,Debit Card
3476,6412,1/7/2023,1148.94,Completed,North,Debit Card
3477,1400,9/18/2023,193.27,Completed,Central,Apple Pay
3478,163,12/22/2023,2257.82,Completed,East,Apple Pay
3479,4650,2/6/2023,3189.55,Completed,East,Debit Card
3480,7087,12/7/2023,2001.06,Completed,Central,Credit Card
3481,6205,2/28/2023,1072.43,Completed,South,Debit Card
3482,3410,5/3/2023,1257.96,Completed,South,Debit Card
3483,1319,10/26/2023,2301.8,Completed,Central,Debit Card
3484,3896,4/28/2023,4130.89,Completed,North,Debit Card
3485,7726,7/19/2023,422.21,Completed,East,Credit Card
3486,6670,6/22/2023,1257.18,Completed,West,Credit Card
3487,7843,9/21/2023,1354.25,Completed,Unknown,Apple Pay
3488,2665,2/23/2023,336.84,Completed,West,PayPal
3489,3825,3/1/2023,512.52,Completed,South,Credit Card
3490,9529,12/12/2023,3276.92,Completed,South,Credit Card
3491,2592,1/27/2023,278.26,Completed,East,Debit Card
3492,2626,3/16/2023,1468.48,Completed,West,PayPal
3493,7366,9/1/2023,1257.96,Completed,Central,Debit Card
3494,6773,10/23/2023,518.12,Completed,East,Debit Card
3495,1250,4/22/2023,1527.31,Cancelled,West,Debit Card
3496,2504,8/2/2023,4703.22,Completed,South,Credit Card
3497,2871,1/29/2023,802.78,Completed,North,Debit Card
3498,7859,10/18/2023,3645.8,Completed,North,Debit Card
3499,4763,10/26/2023,1919.68,Completed,North,Apple Pay
3500,2749,12/24/2023,1014.35,Completed,East,Debit Card
3501,4912,6/9/2023,661.44,Cancelled,Central,Credit Card
3502,3514,4/25/2023,554.44,Completed,South,PayPal
3503,6825,12/29/2023,1880.46,Completed,Central,Debit Card
3504,8046,11/24/2023,931.71,Completed,South,Debit Card
3505,9927,10/26/2023,3007.57,Completed,East,Debit Card
3506,1864,8/7/2023,366.31,Completed,Central,PayPal
3507,8814,4/20/2023,639.26,Completed,East,PayPal
3508,657,8/1/2023,766.48,Completed,East,PayPal
3509,5688,7/27/2023,442.69,Completed,North,Apple Pay
3510,1807,4/8/2023,254.47,Completed,South,PayPal
3511,1295,7/16/2023,1602.32,Completed,Unknown,Apple Pay
3512,5396,4/5/2023,996.13,Completed,East,Credit Card
3513,4085,11/4/2023,644.55,Completed,South,Debit Card
3514,5508,11/22/2023,1364.93,Completed,Central,Apple Pay
3515,5517,8/16/2023,1600.75,Completed,South,PayPal
3516,5240,6/26/2023,2122.62,Completed,East,Debit Card
3517,6462,2/25/2023,2018.07,Completed,Central,Debit Card
3518,6443,1/31/2023,1524.03,Completed,Central,Debit Card
3519,1056,12/8/2023,2612.24,Cancelled,West,Apple Pay
3520,7847,6/21/2023,361.97,Completed,East,PayPal
3521,2505,6/30/2023,394.17,Completed,Central,PayPal
3522,8509,12/16/2023,1212.17,Completed,East,Debit Card
3523,6408,12/20/2023,1357.9,Completed,South,Debit Card
3524,7135,4/12/2023,112.48,Completed,South,Debit Card
3525,5590,10/3/2023,379.38,Completed,South,Debit Card
3526,2491,6/7/2023,3560.01,Completed,East,Apple Pay
3527,3121,10/31/2023,2333.73,Completed,Central,Apple Pay
3528,4684,10/2/2023,1285.75,Completed,Central,PayPal
3529,8,7/29/2023,1064.65,Completed,West,Credit Card
3530,5333,7/14/2023,1430.96,Completed,West,Credit Card
3531,4004,7/6/2023,744.15,Completed,North,Debit Card
3532,6311,11/9/2023,2798.88,Returned,East,PayPal
3533,819,11/18/2023,1448.19,Completed,Central,Credit Card
3534,6328,10/25/2023,159.92,Completed,South,PayPal
3535,8442,8/4/2023,902.21,Completed,North,Apple Pay
3536,9977,8/4/2023,3100.64,Completed,West,Credit Card
3537,8814,11/10/2023,892.57,Completed,East,Debit Card
3538,1392,8/5/2023,509.98,Completed,North,Credit Card
3539,3935,12/1/2023,1262.36,Completed,West,PayPal
3540,3470,10/4/2023,257.17,Completed,South,Debit Card
3541,7395,10/23/2023,1617.7,Completed,Central,Credit Card
3542,7063,6/18/2023,1771.42,Completed,Central,Debit Card
3543,5454,12/23/2023,580,Completed,North,PayPal
3544,1054,3/14/2023,499.65,Completed,North,Credit Card
3545,8270,11/27/2023,5989.26,Completed,North,Apple Pay
3546,3931,3/16/2023,1634.62,Completed,South,PayPal
3547,4018,12/7/2023,4289.57,Completed,South,PayPal
3548,3115,8/10/2023,196.53,Completed,Central,Credit Card
3549,7832,6/9/2023,514.55,Completed,Central,PayPal
3550,1857,11/29/2023,411.99,Completed,Central,PayPal
3551,9935,4/27/2023,2990.11,Completed,South,Debit Card
3552,2165,12/4/2023,90.27,Completed,South,Apple Pay
3553,8891,3/13/2023,1008.23,Completed,East,Debit Card
3554,3558,12/21/2023,952.33,Completed,South,PayPal
3555,4548,12/26/2023,2023.99,Completed,East,PayPal
3556,4122,2/23/2023,2341.77,Completed,Central,Credit Card
3557,2007,12/24/2023,608.39,Completed,Unknown,Apple Pay
3558,1541,4/28/2023,187.89,Completed,East,PayPal
3559,1476,12/29/2023,928.25,Completed,Central,Debit Card
3560,8228,7/28/2023,1016.02,Completed,West,PayPal
3561,2970,1/24/2023,2601.56,Completed,West,Apple Pay
3562,2995,9/16/2023,4062.75,Completed,North,Debit Card
3563,6677,6/13/2023,2620.65,Completed,North,Credit Card
3564,3585,8/26/2023,258.66,Completed,West,Apple Pay
3565,7589,10/12/2023,1009.99,Completed,East,PayPal
3566,3771,9/10/2023,392.24,Completed,North,Credit Card
3567,8361,10/29/2023,2248.81,Completed,Central,PayPal
3568,1225,5/23/2023,1241.17,Completed,West,Credit Card
3569,3832,7/3/2023,2726.91,Completed,North,Apple Pay
3570,1127,8/23/2023,300.98,Completed,South,Apple Pay
3571,8759,6/5/2023,30.63,Completed,West,Debit Card
3572,954,3/10/2023,1239.3,Completed,West,PayPal
3573,4247,2/18/2023,2745.93,Completed,South,PayPal
3574,5852,6/26/2023,2162.99,Completed,West,Apple Pay
3575,6046,11/7/2023,1033.01,Completed,Central,Debit Card
3576,6852,7/30/2023,1658.68,Completed,North,PayPal
3577,1019,12/27/2023,1912.17,Completed,Central,Apple Pay
3578,5009,10/22/2023,943.31,Completed,East,Apple Pay
3579,2177,11/4/2023,2731.92,Completed,West,PayPal
3580,595,4/6/2023,1388.85,Completed,Unknown,Apple Pay
3581,3129,6/6/2023,2213.17,Completed,North,Debit Card
3582,499,9/19/2023,2161.45,Completed,West,Debit Card
3583,4532,5/24/2023,1148,Completed,East,Debit Card
3584,6668,3/11/2023,596.71,Completed,North,PayPal
3585,3236,9/2/2023,1980.53,Completed,South,Debit Card
